"Item.ID","Data_value","Units","Item","Year","Month_num","Month"
"CPIM.SAP0176",3.34,"Dollars","Corn flakes, 500g",2017,3,"March"
"CPIM.SAP0176",3.36,"Dollars","Corn flakes, 500g",2017,4,"April"
"CPIM.SAP0176",3.37,"Dollars","Corn flakes, 500g",2017,5,"May"
"CPIM.SAP0176",3.54,"Dollars","Corn flakes, 500g",2017,6,"June"
"CPIM.SAP0176",3.36,"Dollars","Corn flakes, 500g",2017,7,"July"
"CPIM.SAP0176",3.49,"Dollars","Corn flakes, 500g",2017,8,"August"
"CPIM.SAP0176",3.46,"Dollars","Corn flakes, 500g",2017,9,"September"
"CPIM.SAP0176",3.33,"Dollars","Corn flakes, 500g",2017,10,"October"
"CPIM.SAP0176",3.42,"Dollars","Corn flakes, 500g",2017,11,"November"
"CPIM.SAP0176",3.5,"Dollars","Corn flakes, 500g",2017,12,"December"
"CPIM.SAP0176",3.41,"Dollars","Corn flakes, 500g",2018,1,"January"
"CPIM.SAP0176",3.55,"Dollars","Corn flakes, 500g",2018,2,"February"
"CPIM.SAP0176",3.4,"Dollars","Corn flakes, 500g",2018,3,"March"
"CPIM.SAP0176",3.37,"Dollars","Corn flakes, 500g",2018,4,"April"
"CPIM.SAP0176",3.51,"Dollars","Corn flakes, 500g",2018,5,"May"
"CPIM.SAP0176",3.58,"Dollars","Corn flakes, 500g",2018,6,"June"
"CPIM.SAP0176",3.58,"Dollars","Corn flakes, 500g",2018,7,"July"
"CPIM.SAP0176",3.44,"Dollars","Corn flakes, 500g",2018,8,"August"
"CPIM.SAP0176",3.67,"Dollars","Corn flakes, 500g",2018,9,"September"
"CPIM.SAP0176",3.51,"Dollars","Corn flakes, 500g",2018,10,"October"
"CPIM.SAP0176",3.76,"Dollars","Corn flakes, 500g",2018,11,"November"
"CPIM.SAP0176",3.4,"Dollars","Corn flakes, 500g",2018,12,"December"
"CPIM.SAP0176",3.76,"Dollars","Corn flakes, 500g",2019,1,"January"
"CPIM.SAP0176",3.95,"Dollars","Corn flakes, 500g",2019,2,"February"
"CPIM.SAP0176",3.76,"Dollars","Corn flakes, 500g",2019,3,"March"
"CPIM.SAP0176",3.72,"Dollars","Corn flakes, 500g",2019,4,"April"
"CPIM.SAP0176",3.81,"Dollars","Corn flakes, 500g",2019,5,"May"
"CPIM.SAP0176",3.72,"Dollars","Corn flakes, 500g",2019,6,"June"
"CPIM.SAP0176",3.86,"Dollars","Corn flakes, 500g",2019,7,"July"
"CPIM.SAP0177",7.23,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,2,"February"
"CPIM.SAP0177",7.25,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,3,"March"
"CPIM.SAP0177",6.82,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,4,"April"
"CPIM.SAP0177",6.9,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,5,"May"
"CPIM.SAP0177",7.76,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,6,"June"
"CPIM.SAP0177",7.57,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,7,"July"
"CPIM.SAP0177",7.68,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,8,"August"
"CPIM.SAP0177",7.55,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,9,"September"
"CPIM.SAP0177",7.16,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,10,"October"
"CPIM.SAP0177",7.6,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,11,"November"
"CPIM.SAP0177",7.43,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2007,12,"December"
"CPIM.SAP0177",7.31,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,1,"January"
"CPIM.SAP0177",7.25,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,2,"February"
"CPIM.SAP0177",6.91,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,3,"March"
"CPIM.SAP0177",7.27,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,4,"April"
"CPIM.SAP0177",7.63,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,5,"May"
"CPIM.SAP0177",7.55,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,6,"June"
"CPIM.SAP0177",7.64,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,7,"July"
"CPIM.SAP0177",7.85,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,8,"August"
"CPIM.SAP0177",8.36,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,9,"September"
"CPIM.SAP0177",8.81,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,10,"October"
"CPIM.SAP0177",8.98,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,11,"November"
"CPIM.SAP0177",8.69,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2008,12,"December"
"CPIM.SAP0177",8.98,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,1,"January"
"CPIM.SAP0177",8.12,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,2,"February"
"CPIM.SAP0177",8.97,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,3,"March"
"CPIM.SAP0177",8.99,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,4,"April"
"CPIM.SAP0177",8.76,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,5,"May"
"CPIM.SAP0177",8.87,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,6,"June"
"CPIM.SAP0177",8.33,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,7,"July"
"CPIM.SAP0177",8.42,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,8,"August"
"CPIM.SAP0177",8.53,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,9,"September"
"CPIM.SAP0177",8.13,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,10,"October"
"CPIM.SAP0177",8.19,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,11,"November"
"CPIM.SAP0177",6.09,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2009,12,"December"
"CPIM.SAP0177",7.34,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,1,"January"
"CPIM.SAP0177",7.84,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,2,"February"
"CPIM.SAP0177",8.42,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,3,"March"
"CPIM.SAP0177",7.49,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,4,"April"
"CPIM.SAP0177",8.86,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,5,"May"
"CPIM.SAP0177",7.8,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,6,"June"
"CPIM.SAP0177",7.24,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,7,"July"
"CPIM.SAP0177",6.98,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,8,"August"
"CPIM.SAP0177",7.56,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,9,"September"
"CPIM.SAP0177",7.84,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,10,"October"
"CPIM.SAP0177",8.34,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,11,"November"
"CPIM.SAP0177",7.35,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2010,12,"December"
"CPIM.SAP0177",8.31,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,1,"January"
"CPIM.SAP0177",8.52,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,2,"February"
"CPIM.SAP0177",8.81,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,3,"March"
"CPIM.SAP0177",9.13,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,4,"April"
"CPIM.SAP0177",9.24,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,5,"May"
"CPIM.SAP0177",8.7,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,6,"June"
"CPIM.SAP0177",8.78,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,7,"July"
"CPIM.SAP0177",8.51,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,8,"August"
"CPIM.SAP0177",8.7,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,9,"September"
"CPIM.SAP0177",8.88,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,10,"October"
"CPIM.SAP0177",9.32,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,11,"November"
"CPIM.SAP0177",8.67,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2011,12,"December"
"CPIM.SAP0177",8.82,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,1,"January"
"CPIM.SAP0177",9.52,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,2,"February"
"CPIM.SAP0177",8.98,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,3,"March"
"CPIM.SAP0177",8.88,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,4,"April"
"CPIM.SAP0177",7.63,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,5,"May"
"CPIM.SAP0177",8.86,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,6,"June"
"CPIM.SAP0177",9,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,7,"July"
"CPIM.SAP0177",8.88,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,8,"August"
"CPIM.SAP0177",9.62,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,9,"September"
"CPIM.SAP0177",9.33,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,10,"October"
"CPIM.SAP0177",8.8,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,11,"November"
"CPIM.SAP0177",8.74,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2012,12,"December"
"CPIM.SAP0177",8.35,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,1,"January"
"CPIM.SAP0177",8.49,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,2,"February"
"CPIM.SAP0177",9.03,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,3,"March"
"CPIM.SAP0177",9.53,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,4,"April"
"CPIM.SAP0177",8.79,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,5,"May"
"CPIM.SAP0177",8.72,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,6,"June"
"CPIM.SAP0177",9.27,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,7,"July"
"CPIM.SAP0177",9.34,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,8,"August"
"CPIM.SAP0177",9.62,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,9,"September"
"CPIM.SAP0177",8.48,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,10,"October"
"CPIM.SAP0177",9.79,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,11,"November"
"CPIM.SAP0177",9.31,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2013,12,"December"
"CPIM.SAP0177",9.49,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,1,"January"
"CPIM.SAP0177",9.4,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,2,"February"
"CPIM.SAP0177",9.03,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,3,"March"
"CPIM.SAP0177",9.13,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,4,"April"
"CPIM.SAP0177",8.1,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,5,"May"
"CPIM.SAP0177",8.95,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,6,"June"
"CPIM.SAP0177",8.65,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,7,"July"
"CPIM.SAP0177",8.74,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,8,"August"
"CPIM.SAP0177",10.18,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,9,"September"
"CPIM.SAP0177",9.16,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,10,"October"
"CPIM.SAP0177",9.67,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,11,"November"
"CPIM.SAP0177",9.6,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2014,12,"December"
"CPIM.SAP0177",11.05,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,1,"January"
"CPIM.SAP0177",10.62,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,2,"February"
"CPIM.SAP0177",10.27,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,3,"March"
"CPIM.SAP0177",10.38,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,4,"April"
"CPIM.SAP0177",10.5,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,5,"May"
"CPIM.SAP0177",10.72,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,6,"June"
"CPIM.SAP0177",10.8,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,7,"July"
"CPIM.SAP0177",11.09,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,8,"August"
"CPIM.SAP0177",10.31,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,9,"September"
"CPIM.SAP0177",10.68,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,10,"October"
"CPIM.SAP0177",10.85,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,11,"November"
"CPIM.SAP0177",10.81,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2015,12,"December"
"CPIM.SAP0177",10.59,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,1,"January"
"CPIM.SAP0177",10.83,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,2,"February"
"CPIM.SAP0177",10.62,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,3,"March"
"CPIM.SAP0177",9.83,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,4,"April"
"CPIM.SAP0177",9.51,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,5,"May"
"CPIM.SAP0177",10.54,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,6,"June"
"CPIM.SAP0177",8.4,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,7,"July"
"CPIM.SAP0177",10.17,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,8,"August"
"CPIM.SAP0177",10.89,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,9,"September"
"CPIM.SAP0177",10.3,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,10,"October"
"CPIM.SAP0177",11.12,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,11,"November"
"CPIM.SAP0177",10.84,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2016,12,"December"
"CPIM.SAP0177",10.33,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,1,"January"
"CPIM.SAP0177",9.61,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,2,"February"
"CPIM.SAP0177",10.59,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,3,"March"
"CPIM.SAP0177",9.7,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,4,"April"
"CPIM.SAP0177",8.65,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,5,"May"
"CPIM.SAP0177",9.87,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,6,"June"
"CPIM.SAP0177",10.46,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,7,"July"
"CPIM.SAP0177",11.07,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,8,"August"
"CPIM.SAP0177",9.68,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,9,"September"
"CPIM.SAP0177",10.36,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,10,"October"
"CPIM.SAP0177",10.21,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,11,"November"
"CPIM.SAP0177",10.09,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2017,12,"December"
"CPIM.SAP0177",9.5,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,1,"January"
"CPIM.SAP0177",9.88,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,2,"February"
"CPIM.SAP0177",10.22,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,3,"March"
"CPIM.SAP0177",10.32,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,4,"April"
"CPIM.SAP0177",10.01,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,5,"May"
"CPIM.SAP0177",10.74,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,6,"June"
"CPIM.SAP0177",10.19,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,7,"July"
"CPIM.SAP0177",9.49,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,8,"August"
"CPIM.SAP0177",8.98,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,9,"September"
"CPIM.SAP0177",10.56,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,10,"October"
"CPIM.SAP0177",9.92,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,11,"November"
"CPIM.SAP0177",10.33,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2018,12,"December"
"CPIM.SAP0177",10.2,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,1,"January"
"CPIM.SAP0177",10.12,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,2,"February"
"CPIM.SAP0177",10.55,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,3,"March"
"CPIM.SAP0177",11.02,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,4,"April"
"CPIM.SAP0177",10.3,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,5,"May"
"CPIM.SAP0177",10.52,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,6,"June"
"CPIM.SAP0177",10.91,"Dollars","Corned beef, fresh, chilled or frozen, 1kg",2019,7,"July"
"CPIM.SAP0178",4.11,"Dollars","Courgettes, 1kg",2007,2,"February"
"CPIM.SAP0178",3.43,"Dollars","Courgettes, 1kg",2007,3,"March"
"CPIM.SAP0178",4.76,"Dollars","Courgettes, 1kg",2007,4,"April"
"CPIM.SAP0178",6.49,"Dollars","Courgettes, 1kg",2007,5,"May"
"CPIM.SAP0178",8.12,"Dollars","Courgettes, 1kg",2007,6,"June"
"CPIM.SAP0178",17.1,"Dollars","Courgettes, 1kg",2007,7,"July"
"CPIM.SAP0178",12.1,"Dollars","Courgettes, 1kg",2007,8,"August"
"CPIM.SAP0178",9.47,"Dollars","Courgettes, 1kg",2007,9,"September"
"CPIM.SAP0178",9.77,"Dollars","Courgettes, 1kg",2007,10,"October"
"CPIM.SAP0178",5.6,"Dollars","Courgettes, 1kg",2007,11,"November"
"CPIM.SAP0178",4.11,"Dollars","Courgettes, 1kg",2007,12,"December"
"CPIM.SAP0178",3.51,"Dollars","Courgettes, 1kg",2008,1,"January"
"CPIM.SAP0178",4.03,"Dollars","Courgettes, 1kg",2008,2,"February"
"CPIM.SAP0178",4.8,"Dollars","Courgettes, 1kg",2008,3,"March"
"CPIM.SAP0178",5.34,"Dollars","Courgettes, 1kg",2008,4,"April"
"CPIM.SAP0178",7.99,"Dollars","Courgettes, 1kg",2008,5,"May"
"CPIM.SAP0178",9.07,"Dollars","Courgettes, 1kg",2008,6,"June"
"CPIM.SAP0178",8.62,"Dollars","Courgettes, 1kg",2008,7,"July"
"CPIM.SAP0178",13.08,"Dollars","Courgettes, 1kg",2008,8,"August"
"CPIM.SAP0178",11.26,"Dollars","Courgettes, 1kg",2008,9,"September"
"CPIM.SAP0178",9.59,"Dollars","Courgettes, 1kg",2008,10,"October"
"CPIM.SAP0178",6.04,"Dollars","Courgettes, 1kg",2008,11,"November"
"CPIM.SAP0178",4.66,"Dollars","Courgettes, 1kg",2008,12,"December"
"CPIM.SAP0178",4.42,"Dollars","Courgettes, 1kg",2009,1,"January"
"CPIM.SAP0178",3.99,"Dollars","Courgettes, 1kg",2009,2,"February"
"CPIM.SAP0178",6.4,"Dollars","Courgettes, 1kg",2009,3,"March"
"CPIM.SAP0178",7.23,"Dollars","Courgettes, 1kg",2009,4,"April"
"CPIM.SAP0178",7.36,"Dollars","Courgettes, 1kg",2009,5,"May"
"CPIM.SAP0178",8.87,"Dollars","Courgettes, 1kg",2009,6,"June"
"CPIM.SAP0178",7.84,"Dollars","Courgettes, 1kg",2009,7,"July"
"CPIM.SAP0178",7.37,"Dollars","Courgettes, 1kg",2009,8,"August"
"CPIM.SAP0178",11.04,"Dollars","Courgettes, 1kg",2009,9,"September"
"CPIM.SAP0178",11.91,"Dollars","Courgettes, 1kg",2009,10,"October"
"CPIM.SAP0178",6.54,"Dollars","Courgettes, 1kg",2009,11,"November"
"CPIM.SAP0178",5.2,"Dollars","Courgettes, 1kg",2009,12,"December"
"CPIM.SAP0178",5.04,"Dollars","Courgettes, 1kg",2010,1,"January"
"CPIM.SAP0178",3.5,"Dollars","Courgettes, 1kg",2010,2,"February"
"CPIM.SAP0178",4,"Dollars","Courgettes, 1kg",2010,3,"March"
"CPIM.SAP0178",4.6,"Dollars","Courgettes, 1kg",2010,4,"April"
"CPIM.SAP0178",6.47,"Dollars","Courgettes, 1kg",2010,5,"May"
"CPIM.SAP0178",12.19,"Dollars","Courgettes, 1kg",2010,6,"June"
"CPIM.SAP0178",10.16,"Dollars","Courgettes, 1kg",2010,7,"July"
"CPIM.SAP0178",10.15,"Dollars","Courgettes, 1kg",2010,8,"August"
"CPIM.SAP0178",12.59,"Dollars","Courgettes, 1kg",2010,9,"September"
"CPIM.SAP0178",13.63,"Dollars","Courgettes, 1kg",2010,10,"October"
"CPIM.SAP0178",5.82,"Dollars","Courgettes, 1kg",2010,11,"November"
"CPIM.SAP0178",4.19,"Dollars","Courgettes, 1kg",2010,12,"December"
"CPIM.SAP0178",4.48,"Dollars","Courgettes, 1kg",2011,1,"January"
"CPIM.SAP0178",5.6,"Dollars","Courgettes, 1kg",2011,2,"February"
"CPIM.SAP0178",5.52,"Dollars","Courgettes, 1kg",2011,3,"March"
"CPIM.SAP0178",4.63,"Dollars","Courgettes, 1kg",2011,4,"April"
"CPIM.SAP0178",7.55,"Dollars","Courgettes, 1kg",2011,5,"May"
"CPIM.SAP0178",12.09,"Dollars","Courgettes, 1kg",2011,6,"June"
"CPIM.SAP0178",13.88,"Dollars","Courgettes, 1kg",2011,7,"July"
"CPIM.SAP0178",9.5,"Dollars","Courgettes, 1kg",2011,8,"August"
"CPIM.SAP0178",9.29,"Dollars","Courgettes, 1kg",2011,9,"September"
"CPIM.SAP0178",11.73,"Dollars","Courgettes, 1kg",2011,10,"October"
"CPIM.SAP0178",5.3,"Dollars","Courgettes, 1kg",2011,11,"November"
"CPIM.SAP0178",5.43,"Dollars","Courgettes, 1kg",2011,12,"December"
"CPIM.SAP0178",4.74,"Dollars","Courgettes, 1kg",2012,1,"January"
"CPIM.SAP0178",4.09,"Dollars","Courgettes, 1kg",2012,2,"February"
"CPIM.SAP0178",4.79,"Dollars","Courgettes, 1kg",2012,3,"March"
"CPIM.SAP0178",4.54,"Dollars","Courgettes, 1kg",2012,4,"April"
"CPIM.SAP0178",6.77,"Dollars","Courgettes, 1kg",2012,5,"May"
"CPIM.SAP0178",12.16,"Dollars","Courgettes, 1kg",2012,6,"June"
"CPIM.SAP0178",15.08,"Dollars","Courgettes, 1kg",2012,7,"July"
"CPIM.SAP0178",13.91,"Dollars","Courgettes, 1kg",2012,8,"August"
"CPIM.SAP0178",15.52,"Dollars","Courgettes, 1kg",2012,9,"September"
"CPIM.SAP0178",13.02,"Dollars","Courgettes, 1kg",2012,10,"October"
"CPIM.SAP0178",6.6,"Dollars","Courgettes, 1kg",2012,11,"November"
"CPIM.SAP0178",5.72,"Dollars","Courgettes, 1kg",2012,12,"December"
"CPIM.SAP0178",4.82,"Dollars","Courgettes, 1kg",2013,1,"January"
"CPIM.SAP0178",4.65,"Dollars","Courgettes, 1kg",2013,2,"February"
"CPIM.SAP0178",4.28,"Dollars","Courgettes, 1kg",2013,3,"March"
"CPIM.SAP0178",4.59,"Dollars","Courgettes, 1kg",2013,4,"April"
"CPIM.SAP0178",6.75,"Dollars","Courgettes, 1kg",2013,5,"May"
"CPIM.SAP0178",8.88,"Dollars","Courgettes, 1kg",2013,6,"June"
"CPIM.SAP0178",8.51,"Dollars","Courgettes, 1kg",2013,7,"July"
"CPIM.SAP0178",8.28,"Dollars","Courgettes, 1kg",2013,8,"August"
"CPIM.SAP0178",18.43,"Dollars","Courgettes, 1kg",2013,9,"September"
"CPIM.SAP0178",9.18,"Dollars","Courgettes, 1kg",2013,10,"October"
"CPIM.SAP0178",6.24,"Dollars","Courgettes, 1kg",2013,11,"November"
"CPIM.SAP0178",5.24,"Dollars","Courgettes, 1kg",2013,12,"December"
"CPIM.SAP0178",4.61,"Dollars","Courgettes, 1kg",2014,1,"January"
"CPIM.SAP0178",5,"Dollars","Courgettes, 1kg",2014,2,"February"
"CPIM.SAP0178",6.96,"Dollars","Courgettes, 1kg",2014,3,"March"
"CPIM.SAP0178",6.47,"Dollars","Courgettes, 1kg",2014,4,"April"
"CPIM.SAP0178",8.96,"Dollars","Courgettes, 1kg",2014,5,"May"
"CPIM.SAP0178",9.62,"Dollars","Courgettes, 1kg",2014,6,"June"
"CPIM.SAP0178",11.3,"Dollars","Courgettes, 1kg",2014,7,"July"
"CPIM.SAP0178",10.86,"Dollars","Courgettes, 1kg",2014,8,"August"
"CPIM.SAP0178",15.93,"Dollars","Courgettes, 1kg",2014,9,"September"
"CPIM.SAP0178",13.16,"Dollars","Courgettes, 1kg",2014,10,"October"
"CPIM.SAP0178",7.16,"Dollars","Courgettes, 1kg",2014,11,"November"
"CPIM.SAP0178",7.11,"Dollars","Courgettes, 1kg",2014,12,"December"
"CPIM.SAP0178",6.31,"Dollars","Courgettes, 1kg",2015,1,"January"
"CPIM.SAP0178",6.41,"Dollars","Courgettes, 1kg",2015,2,"February"
"CPIM.SAP0178",6.15,"Dollars","Courgettes, 1kg",2015,3,"March"
"CPIM.SAP0178",5.83,"Dollars","Courgettes, 1kg",2015,4,"April"
"CPIM.SAP0178",8.61,"Dollars","Courgettes, 1kg",2015,5,"May"
"CPIM.SAP0178",9.41,"Dollars","Courgettes, 1kg",2015,6,"June"
"CPIM.SAP0178",8.27,"Dollars","Courgettes, 1kg",2015,7,"July"
"CPIM.SAP0178",8.46,"Dollars","Courgettes, 1kg",2015,8,"August"
"CPIM.SAP0178",16.46,"Dollars","Courgettes, 1kg",2015,9,"September"
"CPIM.SAP0178",11.03,"Dollars","Courgettes, 1kg",2015,10,"October"
"CPIM.SAP0178",6.15,"Dollars","Courgettes, 1kg",2015,11,"November"
"CPIM.SAP0178",6.04,"Dollars","Courgettes, 1kg",2015,12,"December"
"CPIM.SAP0178",5.36,"Dollars","Courgettes, 1kg",2016,1,"January"
"CPIM.SAP0178",4.38,"Dollars","Courgettes, 1kg",2016,2,"February"
"CPIM.SAP0178",6.09,"Dollars","Courgettes, 1kg",2016,3,"March"
